,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
183,"Census Tract 426.01, San Francisco County, California",3824.00,1744.00,852.00,7.90,51.10,2.19,2.91,11.70,0.00,0.00,0.00,0.50,9.10,88.10,1.10,65.90,34.80,9.50,4.90,60.50,11.00,7.40,6.60,22.70,1.10,6.70,8.90,11.90,19.90,138777.00,23.80,0.60,2.20,31.60,53532.00,85972.00,74625.00,77.20,77.20,2.70,11.90,20.00,53.20,1922.00,90.70,0.00,0.00,1922.00,06,075,042601,2.20,0.00,9.20,3.40,1744.00,31.00,1203.00,2.38,3.00,21.80,0.00,0.00,0.00,20.00,4001.00,1828.00,6.70,23.10,0.30,4.70,58.90,3824.00,29,3156,low,0.01
184,"Census Tract 426.02, San Francisco County, California",3022.00,1416.00,773.00,5.10,45.40,2.13,2.82,6.50,0.00,-666666666.00,-666666666.00,2.10,5.60,86.70,0.40,68.70,36.60,14.50,2.20,59.70,8.40,8.30,9.50,28.70,0.00,3.20,3.80,4.50,28.50,171751.00,27.40,0.00,0.80,44.90,75625.00,117083.00,76375.00,91.60,91.60,1.30,3.00,5.70,37.10,1602.00,88.40,0.00,6.10,1602.00,06,075,042602,3.30,0.00,7.70,5.50,1416.00,29.90,992.00,2.31,5.00,12.90,0.00,2.60,0.00,23.30,4001.00,2125.00,9.30,24.00,0.00,7.10,63.50,3022.00,33,3140,low,0.01
185,"Census Tract 478.01, San Francisco County, California",4521.00,1715.00,1000.00,10.40,41.70,2.62,3.35,9.40,25.00,0.00,0.00,3.60,7.70,92.40,2.20,60.20,51.30,10.50,5.00,56.80,17.80,9.70,10.30,15.50,0.00,4.20,5.10,11.80,13.00,138030.00,33.30,1.00,4.00,17.70,59375.00,72917.00,66384.00,77.80,77.80,2.60,6.00,24.00,26.50,1785.00,96.10,0.00,0.00,1785.00,06,075,047801,2.10,0.00,6.60,2.00,1715.00,50.00,858.00,2.89,4.40,19.30,0.00,0.80,2.60,37.50,3432.00,1893.00,5.90,26.10,0.60,7.30,46.30,4521.00,47,3728,low,0.01
186,"Census Tract 478.02, San Francisco County, California",3783.00,1419.00,842.00,7.50,40.70,2.65,2.97,18.30,0.00,0.00,0.00,4.30,7.70,90.40,0.90,60.10,44.10,5.90,1.10,56.70,14.40,11.00,5.60,27.20,0.00,2.60,6.20,16.40,25.20,157683.00,23.20,0.00,1.30,29.80,52536.00,101641.00,81364.00,80.60,80.60,2.40,2.00,0.00,40.00,1611.00,88.10,0.00,4.60,1611.00,06,075,047802,3.40,0.00,6.90,8.30,1419.00,43.20,806.00,2.62,4.00,23.30,0.00,0.00,0.00,31.80,4001.00,1897.00,2.80,18.50,0.00,1.70,45.70,3783.00,33,2535,low,0.01
187,"Census Tract 611, San Francisco County, California",4692.00,2062.00,1171.00,7.20,43.20,2.28,3.08,4.10,47.00,0.00,0.00,18.30,3.90,93.00,0.70,21.00,89.10,0.20,7.70,13.90,56.70,8.00,1.20,8.30,0.00,16.50,22.50,3.20,3.60,49790.00,34.80,6.00,20.90,5.50,17194.00,40565.00,33636.00,23.80,23.80,5.60,32.40,21.20,0.00,2289.00,90.10,0.00,4.70,2289.00,06,075,061100,71.60,0.00,9.70,57.50,2062.00,4.50,1969.00,1.81,0.90,28.80,0.00,0.00,0.00,54.80,4001.00,572.00,5.60,34.70,0.00,0.20,3.90,4692.00,23,12883,high,0.0
188,"Census Tract 612, San Francisco County, California",4293.00,1229.00,740.00,15.70,39.80,3.40,4.21,13.70,22.00,7.60,33.70,9.10,5.60,96.40,0.20,60.10,57.10,0.70,11.30,31.30,25.70,12.30,2.00,10.50,0.00,7.60,10.80,6.00,7.80,95552.00,29.30,4.70,13.40,10.50,28563.00,33125.00,48472.00,51.90,51.90,8.40,14.70,13.70,48.50,1283.00,95.80,0.00,2.50,1283.00,06,075,061200,15.00,0.00,4.80,3.20,1229.00,42.60,706.00,4.15,0.00,35.70,0.00,0.00,0.00,57.40,2489.00,960.00,2.70,19.50,0.30,0.30,19.00,4293.00,43,22200,high,0.01
189,"Census Tract 614, San Francisco County, California",5977.00,2521.00,1411.00,20.30,44.00,2.37,2.84,14.30,0.00,0.00,0.00,7.00,7.00,83.30,0.70,76.20,34.00,7.20,4.20,71.90,11.00,7.80,6.80,30.00,0.00,6.80,8.70,9.80,29.50,179319.00,21.30,1.40,11.90,28.90,85896.00,115962.00,95868.00,69.30,69.30,5.20,22.00,0.00,52.30,2693.00,93.60,0.00,0.00,2693.00,06,075,061400,11.50,0.60,9.40,4.30,2521.00,44.80,1392.00,2.12,2.50,21.20,2.10,1.20,1.40,34.30,3610.00,1614.00,6.10,12.90,2.50,3.30,52.60,5977.00,79,17597,high,0.01
190,"Census Tract 9802, San Francisco County, California",305.00,57.00,30.00,0.00,47.40,1.86,2.40,6.60,0.00,-666666666.00,-666666666.00,7.10,1.70,82.60,2.00,63.30,26.40,10.80,0.00,90.20,0.00,0.00,27.90,16.40,0.00,0.00,0.00,8.80,36.80,348506.00,43.90,0.00,0.00,50.00,154375.00,-666666666.00,159643.00,82.10,82.10,0.00,0.00,0.00,-666666666.00,76.00,75.00,0.00,0.00,76.00,06,075,980200,6.60,0.00,5.30,0.00,57.00,61.40,22.00,1.71,0.00,17.50,0.00,0.00,0.00,42.90,3250.00,2324.00,2.00,67.20,0.00,0.00,51.80,305.00,102,425,low,0.33
191,"Census Tract 9803, San Francisco County, California",66.00,49.00,0.00,0.00,100.00,1.35,-666666666.00,25.80,0.00,-666666666.00,-666666666.00,0.00,0.00,77.30,0.00,83.30,9.10,7.60,0.00,57.40,16.40,9.80,0.00,26.20,0.00,0.00,0.00,42.90,0.00,116194.00,0.00,0.00,0.00,-666666666.00,82031.00,110500.00,-666666666.00,100.00,100.00,0.00,-666666666.00,-666666666.00,-666666666.00,49.00,100.00,-666666666.00,0.00,49.00,06,075,980300,46.90,0.00,18.40,10.20,49.00,0.00,49.00,-666666666.00,8.20,32.70,-666666666.00,-666666666.00,-666666666.00,-666666666.00,-666666666.00,1925.00,0.00,0.00,0.00,7.60,90.90,66.00,434,23667,high,6.58
192,"Census Tract 9805.01, San Francisco County, California",669.00,246.00,156.00,16.30,36.60,2.72,3.71,0.00,167.00,0.00,33.30,10.50,5.90,93.20,0.00,43.00,66.10,8.40,18.00,25.10,31.00,4.80,9.10,9.60,0.00,15.90,28.90,2.40,0.00,77306.00,42.30,7.30,26.00,0.00,31458.00,35938.00,52019.00,32.40,32.40,4.50,30.80,0.00,51.40,271.00,90.80,0.00,0.00,271.00,06,075,980501,34.70,0.00,3.30,1.80,246.00,17.90,202.00,5.16,0.00,50.00,11.40,0.00,0.00,54.50,1944.00,283.00,3.70,31.40,0.00,2.20,8.70,669.00,157,2989,low,0.23
193,"Census Tract 9806, San Francisco County, California",575.00,225.00,132.00,22.20,41.30,2.56,3.32,7.70,0.00,-666666666.00,-666666666.00,10.20,5.50,78.40,2.80,69.00,29.40,3.80,2.70,39.80,31.30,6.30,18.00,23.20,0.00,14.20,7.10,7.10,11.60,87769.00,30.70,0.00,9.30,16.70,34044.00,51750.00,-666666666.00,65.60,65.60,3.50,22.00,50.00,66.70,285.00,78.90,22.80,0.00,285.00,06,075,980600,9.80,33.30,5.30,0.00,225.00,64.90,79.00,2.42,5.80,10.20,0.00,0.00,0.00,52.10,2944.00,859.00,3.50,13.60,0.90,0.00,36.00,575.00,213,1020,low,0.37
194,"Census Tract 9809, San Francisco County, California",272.00,154.00,60.00,7.10,61.00,1.77,2.72,5.50,109.00,-666666666.00,-666666666.00,7.80,9.10,90.70,0.00,75.00,28.40,9.90,8.50,58.70,20.70,8.20,2.70,36.40,0.00,20.80,0.00,0.00,19.50,117838.00,11.00,0.00,0.00,50.00,84375.00,114750.00,-666666666.00,67.30,67.30,11.00,0.00,0.00,0.00,196.00,78.60,0.00,9.80,196.00,06,075,980900,23.50,7.10,18.90,34.20,154.00,10.40,138.00,2.00,0.00,27.30,0.00,0.00,0.00,31.30,3400.00,2703.00,13.20,6.30,0.00,3.70,69.50,272.00,358,22377,high,1.32
195,"Census Tract 6009, San Mateo County, California",4083.00,1365.00,1004.00,7.90,26.40,2.99,3.43,6.80,0.00,0.00,15.70,6.20,8.80,94.30,0.90,52.70,49.10,9.60,6.10,50.70,13.20,8.50,12.20,8.20,0.50,3.40,4.80,10.00,26.40,133472.00,35.10,3.00,2.10,29.70,53487.00,73571.00,68720.00,77.60,77.60,3.20,2.20,0.00,0.00,1459.00,93.60,0.00,6.20,1459.00,06,081,600900,1.20,0.00,2.20,0.00,1365.00,73.60,361.00,2.92,1.00,21.60,1.10,0.90,1.00,64.30,2911.00,2500.00,4.00,25.70,1.90,1.70,45.20,4083.00,203,143,low,0.05
196,"Census Tract 6002, San Mateo County, California",4173.00,1170.00,900.00,20.50,23.10,3.57,3.96,8.20,38.00,0.00,20.50,8.30,6.40,97.10,0.00,40.60,71.20,1.50,5.20,28.40,25.50,11.00,7.10,8.60,0.40,6.40,8.40,17.30,9.60,90551.00,36.90,2.30,7.80,9.40,31602.00,43698.00,39018.00,71.00,71.00,5.30,5.70,0.00,11.80,1212.00,96.50,0.00,4.60,1212.00,06,081,600200,7.30,0.00,5.50,2.20,1170.00,62.80,435.00,3.73,0.80,30.80,1.10,5.60,0.00,68.40,2753.00,1921.00,3.70,21.20,0.00,1.80,16.00,4173.00,115,54,low,0.03
197,"Census Tract 6003, San Mateo County, California",3952.00,1272.00,963.00,14.20,24.30,3.11,3.48,7.40,16.00,0.00,0.00,5.40,8.70,94.20,0.00,53.60,61.00,3.40,4.90,35.20,21.00,9.90,9.10,10.30,0.00,1.60,0.50,8.60,20.00,134297.00,38.70,0.00,2.70,18.20,51366.00,71750.00,54682.00,89.20,89.20,2.10,3.80,22.90,0.00,1334.00,95.40,0.00,0.00,1334.00,06,081,600300,1.30,0.00,0.70,0.70,1272.00,84.30,200.00,3.06,1.30,27.80,3.00,0.00,0.00,77.50,3327.00,1997.00,2.90,23.60,0.00,0.80,28.80,3952.00,218,72,low,0.06
198,"Census Tract 6007, San Mateo County, California",7594.00,2206.00,1619.00,18.30,26.60,3.41,3.88,8.60,22.00,0.00,23.30,7.90,9.80,93.70,0.80,45.30,70.50,3.30,7.70,25.90,35.50,8.70,9.80,13.70,0.00,3.20,10.20,10.40,8.10,87356.00,31.00,2.10,5.00,8.30,30324.00,46406.00,40052.00,63.20,63.20,8.10,6.90,9.60,22.70,2246.00,98.20,0.00,0.00,2246.00,06,081,600700,3.00,0.00,17.90,2.10,2206.00,52.10,1056.00,4.00,3.70,34.30,0.00,0.00,0.00,81.70,2674.00,1494.00,5.40,21.60,0.40,0.80,20.80,7594.00,80,108,low,0.01
199,"Census Tract 6004.02, San Mateo County, California",5039.00,1266.00,1076.00,13.30,15.00,3.96,3.96,11.30,78.00,0.00,6.50,11.20,9.10,90.50,0.10,40.40,73.60,1.40,2.60,26.30,27.70,15.30,6.30,10.00,0.00,2.80,0.80,20.70,11.80,103176.00,38.70,1.50,4.40,12.40,37266.00,45292.00,43885.00,72.50,72.50,3.90,3.30,0.00,16.70,1293.00,97.90,0.00,0.00,1293.00,06,081,600402,0.00,0.00,2.10,0.80,1266.00,74.20,327.00,4.22,1.40,27.60,0.00,0.00,0.00,85.10,2420.00,1859.00,3.10,21.90,0.00,1.80,17.40,5039.00,40,34,low,0.01
